Sudoku,solution
05D0008E700000060C9470D008500FBE000A0F0003C00080000100009A0000D0D00007082003000900E0BC000D00006080B000E009A0F0000060F0000000000700000D00B0007090102E0900G0405000007000B405210DC8C040E00000000B0F4000000F020000A000003A10000C800D0A000270100095EB2008D0950700000C,F5D2A38E71B4C9G63C9471D2685GAFBEBEGA9F46D3C2178576815BGC9AEF43D2DFAC67582G13BE4994E3BC2AFD75G86182B71GED49A6FC53G165F439CB8EDA2758362DC1BEFA7G941B2E89F7GC4D563AA97FG6B43521EDC8CD4GE5A386972B1F475BC86FE2D931AGEGF93A1B546C827D6ACD427G1F3895EB2318DE95A7GB64FC
00CD0000G0001200000070AB2000000080900000600070300B00C00040000G00B0G5A0000001C6F3400600900705000800000FD0006300A7000802050G0090D000F008000600050C0069D15F000G00B0GD0EB07001008000C2000000000060000C3BG009F80020060704000C10200DG0A000000D00B400000900054E30070C00,EACD5368GB7F1249F6417GAB239DE8C5859G4DE26A1C7F3B2B73C9F1458EAG6DBEG5A48792D1C6F34FD61B93C7A5GE28912CEFDG84635BA773A862C5EGFB91D414F728GAB639D5EC3869D15F7ECG4AB2GD5EBC76A142839FC2BA9E34DF58671GDC3BG719F8EA245657843ABC1926FDGEAGEF862D5CB439716912F54E3DG7BC8A
0F00A005E07006G04080C0000025E70000000040C00010A02C0007001G0409000B020600000E7D0110570FA40032G0BE8000E1000B000A50000D02G000600008E9406050000000000008GC00590300F0000000D70000A00B001000F0GD003400G000000E00000030000000B00E0900600500000CBF00D0020100290060000E00,BF91AD25E37846GC4G86CB19FA25E7D35D738E4GC69B12AF2CAEF7361GD4B985FB325698ACGE7D411657DFA49832GCBE84G9E1C37BFD2A56AECD72GB4561F398E94A635127BF8GCDD2B8GCEA594361F7C3FG94D781E6A52B6715B8F2GDCA34E9GA6F157ED28C9B34782C4ABD3E195F6G95E43G6CBFA7D81231DB298F645GCE7A
00EC00000D00420070D00EA50B00608C00BA0FC0000600E0000900460FEC00BDE6000B10D00008000C0D0080B5000000000007009E240B000BF0000G7030000900009000008F30000000B0F3GA0E0004007000004C00000EA05002000000CG70470E000800D000100002106E000300F50000700D0000092B0000C09000B50000,61EC89GB3D5742AF7FDG2EA51B49638C34BADFC728G695E152893146AFECG7BDE6275B19DGCAF8439CAD6384B5F17EG283G5A7DF9E241BC61BF4EC2G76385AD9GE4B9D7C528F316AC916B8F3GA7E2D542873G65A4C1DBF9EAD5F42E1639BCG78473EF5B8C9D2A61GBG92146E87A3DCF5F5C17A3DE46G892BDA68CG92F1B5E437
0DC000000608F00000F00E00G000000000000000C09000E6E00B0A80100409050080A75000063000D00F00B038C000900AB00G007010D000700E1000A05F00C000E002100000700B080C90F700B02400B0GAD0000000C6800010000400600FDE0F0D0CE00A0000000000000D0001B85C000000760C00000D5000B00090D0EA70,GDC24195E6A8F3B769F17EDBG5324CA8A458GF23C79B1DE6E73B6A8C1DF4G925CG89A75FD2E63B14D16FE4B238CG579A2AB53GC87419DE6F734E1D69AB5F8GC2F6E4C21A89GD753B38DC96F75EBA24G1B2GAD53EF147C68995178BG4236CAFDE8F9D2CEGBA7561434E73F9AD6G21B85C1BAG53764C8E92FD5C26B8419FD3EA7G
400000007A0C000F7800F00D0050000G0391000000EF00000006080A00D9E41000E021400000605B54000B0000002FD0A0B200F0000600070F00000E0D0000C000D060081E350CF0B00800000F70D0E0C00040E080000B0200030000C00D0AG000F98305B00000000B0006C0300A00003A270000E00100408000B00000070000,4EGB15297A8C3D6F78CAFE6D415392BGD391C4GB62EFA875F256783AGBD9E41C97ED214GFCA8635B543CAB8697GE2FD1A1B2D9FC5346GE876F8G375E2D1B49CA2GD46AB81E357CF9B618GC93AF72D5E4C5AF4DE7896G1B32E9735F12C4BD8AG61DF98375B624CGAEGB45E6C1389AF72D3A279GDFE5C1B6488C6EB2A4DGF75193
0004005000F01A00100009000007E500000BD000A00900G00EC0F04A61008370D0A0C0B0F0000000E0001670B00A009D000005DE00000F00B04500000C000000A00D00E3846002F10009000C001F0E0000000B047050300040000D0000GE0000000008C0030B0DE0300F079000E040006G0A0000000D000700000060C000082F,8D24BC57EGF31A691AF389G642B7E5DC567BDE31A8C9F4G29ECGF24A61D5837BD7A2C3B8FE965G14EF38167GB54A2C9DC9G645DE1728AFB3B1452FA9DC3G678EA5BD9GE3846C72F1G2697A8C3B1FDE45F8EC6B147D5239AG43175DF29AGEB6C82451A8CFG37B9DE63C8FG79D26E14B5A6G9AE42B5F8DC1377BDE3165C9A4G82F
0800000620A0B04000E010000F3G0850000C00BF4000D900000049CD8070000000F00000AB07000000000000C00E0FD0000B0EDC00090A009532800AF000C0004000000000C0FD0001000000320500E0000000G000607C0B020FEB7100000000G600000205D300F8870000140000E2B600A07000600000000DC30A0E09000000,F81953E62DACB74GDBE412A79F3G685C7A2CG8BF4E56D91353G649CD817B2EAFECFD213GAB4786951G8A965BC32E4FD7647BFEDC58G91A329532874AF61DCBGE49BGA523E7C8FD61A1D7CF6832B5G4E93E58D4G91A6F7C2BC26FEB71DG94358AG64EBC9275D3A1F887953D14GCFAE2B6BFA17G8564E293CD2DC36AFEB9815G74
0000G8100C0000A080000000F700C000050D0E09040AF1B80006A30000D5070007A0B90000500000300E0004006000DCF805003DE0040020619000000800B0G40000C0E270F00300000000003000020E0E20D070CB00900A0089000000A05D009FBA2000000E000600000CD0000004007000460000000F00003000G800070000,234FG8176CEBD9A58AEG5D4BF791C632C57D6E29G43AF1B8B916A3CF82D5E74GD7A4B96E2G5C381F3BGE1284AF6975DCF8C57G3DE1B46A296192F5ACD873BEG454DBCAE279FG8361A6F78B9G351D42CE1E23D475CB869GFAGC8931F64EA25D7B9FBA27531D4EGC86EG689CDAB32F14577D5C46B19AG82FE34231EFG856C7AB9D
03EC007098F0500D060000000DG4000020000E000000400G00F023000A01070C87B40050C0000392002001CE000D0006300000B080000000010000205000A0DE00920000E00000000F80E00B000030100D000F02000005B01000G9000052E04A00C005A000090000AE000G0943B00000000DF00800C000000B000C0D60000059,G3EC1B7498F65A2DB675A8FC2DG419E328A1DE963C754BFGD4F923G5BAE1876C87B46D5ACG1EF392952A31CEF74DBG863GDE94BF862AC175C16F872G593BA4DE4A925613EB87DCGF5F86EADBG49C3217EDG7CF42A16395B81C3BG987DF52E64AF2CGB5A17ED96834AE587G6943BF2DC1694DF23815CG7EAB7B134CED62A8GF59
0AF00C0B204G105000007082E0C00D0000000001659000809D000000010F00CB06B00GE003089F00050F00A00000680D00D00030B002000000000007FCG00003000E000C0F2080000F608000000004EC0097B000C00000D000AC0090008003050E1008450AB0DC0008700B0A00000500B90DF0003004000060C0D02380700EF0,7AF3ECDB284G195651G67982EBC3FDA44C2BA3F1659DE78G9DE845G671AF32CBC6B15GE4A3D89F72G53FC2A947E168BDA7D91F38B652CG4EE2846DB7FCG95A13DG4E361C5F278B9A2F658A7D193BG4EC8397BE5GC46A21DF1BAC249FGD8E7365FE12G8459AB6DC37387G9B6ADEFC4521B95DF7CE3214A6G864CAD1238G75BEF9
8657000F000000000000G000009000E0F000040001G6AC0090G00000B0740D000500700E800000BFD060F00197000A003000B50DF001C000000CA0000020000D0908000A000030000AE09007180CF0D000B050400E00200C61740300000208AE0F00C0A00009507008000DFB00000EC00C900E000B6A000070A080000DE0B406,8657EBDF2AC319G4C34AG715DF986BE2FB2D3498E1G6AC579EG16AC2B5748DF3A519726E8CDG43BFD462FC31975BEA8G378EB5GDF4A1C269BGFCA984632E751D29C81FEAG6BD37455AE39G27184CF6DBGDBF5846AE37219C6174D3BC59F2G8AEEFDBC6A342895G7148362DFB7G159ECA1C954E7G3B6ADF2872AG8159CDEFB436
0000000003617F295D300007000FCE00000200BGDC4000064C00000800BA050D000670000E08A0100GB00092050C0D00000000G0BD000200D0008F1C0A00000B87000300A409000E0000D0200BC31000B0200000F000008000E9C080060000D0E0G56000000000007040BA010090600060C0070F00049000108A0009000E0042,G8AB5DC4E3617F295D3196A7G28FCEB49F723EBGDC4581A64C6E12F879BAG53D25F67B3D9EG8A41CAGB8E492153CFD67C413A5G6BDF7E298DE978F1C4A263G5B87DGF365A4192BCEFA54D92E8BC3167GB62C417AFGED598331E9CG8B56724ADFE9G5684327ABDCF1724FBAD1C89G63E56BCD27EF315498GA138AGC596FDEB742
0040FE000800360700600000B0000DA0CF5008600000B00900A9C0000000F00000B0003F40G60100E00000D000009C000A0004B00EC00000F038002000096A0D6000AF0B39E00G40000D0940705000800000E0100C0F02005800000000107E06050F000A000000000B006790AD30E00G9C0E000200710000A0D03008902C100B,B142FEADC89G36578E639274B1F5GDACCF5G1863EAD7B4297DA9CB5G6243F81ED9BC8A3F47G621E5E725G6D1F3A89CB4GA1654B9DEC287F3F4387C2E15B96AGD62C7AF8B39ED5G4113ED29467G5ACB8F4G9BE5178C6FD23A58FAD3GC241B7E96357FB1CAG68E49D22B816795AD34EFCG9CGE4DF25B71A368A6D43GE89F2C157B
0000000C03000E00007062D0A40000G006090700000080200ED00003C06040707C0000020D3E00B02000000070B00010D00010008500F000005EC0G00020009600074B60G10500028003A520090000000012003F40D0000009460100E0A050000F0C00000000B18G603000090E500F07002580470A00E00DG00000BD00C02030,42BA9GFCD3876E51F57862D1A4E93BGC36C9B7E45G1F8D2A1EDG58A3CB62497F7C91F4826D3EGAB528GF36957CBAD41ED46B1E7A859GF2C3A35ECDGB1F247896CDE74B68G1F593A28GF3A52EB97C16D45A12793F48D6CGEBB946D1CGE2A357F8EFAC2356974DB18G6B3DGC192E58AF4791258F473AGBEC6DG784EABDF6C12539
D0B00000074500000080FE000D0000009000BDC00E0F070000F000A0009C000D000900000B0D000C0C00000F00030DE0002D589060CEAB4F0G10E0000002900550040G020C01000000D069B02F000C040BE0008040000970000800E0000000ABE070D0608020030A00058F0000E00400006003G00000B0D7300C7B00060A0F09,DAB692381745CGFEC587FE14BD6G3A92923GBDC5AE8F471614FEG6A7329C85BD8E593A46FBGD712C6CAB217F9453GDE8732D589G61CEAB4F4G1FECDB78A296355794AGF2ECB1D863G1DA69B32F78EC542BE3C5814AD6F97GF6C847ED5G3912ABEF71D46C892B53GAB9G58F2AD3E764C1A86213G9C5F4BED73D4C7B5EG61A2F89
310B0AG7400CF9E00F470000000806B0A00C90F00005000D080E010470000000030G00000D70050020650D0000AF030C008D0GB00030E00010C084000G0B07A0G00000DA902000C00016E0000000500F0000B010E0000D900009000800F40A00D0530000C0000F0E00E0F07C000080D000F0D9E0B8000C50000A060000003000,31DB5AG7426CF9E85F472E3DA9G8C6B1A6GC98FB3E15247D982E61C47FBDAG35E3BGC2AF6D71958427651D9E84AFB3GC4A8D7GB52C39E1F619CF84635GEBD7A2G5783FDA91264ECBBD16E749G3CA582FF4A2BC16E587GD93CE39G528DBF41A67DG53AB81C6927F4E6BE4F37C1A5G82D972F1D9EGB8436C5A8C9A4652F7DE3B1G
000D00068001F0000A60E005400F07G0C0004D7F00900E20709000000006000300G02800035A000F9D00006008C7000G06E7A00000040B0034080FB0E0D00AC0170000C320B008A400000000C04090FB00AF0090050000E60050F0A000030D00000070000000C000000B90EAFD00054000CE05D00000000A00058B0000E0D000,E5BDGA368721F49C8A62E9154C3FB7GDCG134D7FAB956E287F94C28BDEG6A153BCG12847935AE6DF9DFA536EB8C7421G56E7ACGD12F48B3934281FB9E6DG7AC517D96GC32FBE58A42E36D751CA489GFBG8AFB492751D3CE64B5CFEA8G9632D71D98G76F451A2C3BE637B91EAFD8CG542F2CE35DG647B198AA1458B2C3GE9DF67
8045070600100D00060A0C000409B030000B200DG000000000D005B00C7E9A1809006030D70000804000A00700E120C300B000010080000000G0F0D0A2030B000030B0000D000C6E00FDC0040AB070050A00000E23000800B0000900004030F06C100DF90050E700000050601F0009000007000040AG6000900F700000000050,834597A6FB12CDEGE67A1CGF84D9B532C19B2E8DG53AF476F2DG45B36C7E9A18192C643BD7F5GE8A4D58AG97B6E12FC3AFB3E2C19G8456D77EG6F8D5A2C31B492431BF5G7D98AC6EG8FDC314EAB672955AC9D67E23GF48B1B76E892A514C3GFD6C12GDF9385BE7A43BE45A681F27D9GCD5873BEC49AG612F9GAF7142CE6D835B
500206A0DF000E00008E00400A9060B00900C0B30GE000007000900E0004000A0030E000G00A29D14000G0000E7F00080000B00006400GE300001A0C0003000B9004000B00500000007C00D0103002900060200000C0013FE0200C3AB000D45007100500086000400000000900AB0D0004000200500907G06C00D0EF00070000,5G4286A1DFBC3E791F8E7G423A956CBDD9A6CFB37GE815247BC39D5E6124G8FAC635E4F7GB8A29D141B9G36D2E7F5AC82DFAB895C6417GE38EG71A2C95D34F6B93D4F1GB8752C6AEFA7C5ED81436B29GG56B2974ADCE813FE8216C3AB9FGD457A71F35CGE86D9B42325G4719FCABED86B4EDA2865319F7GC6C98DBEF42G7A315
00050030C9F000A1020400000000D30E00004A0008E00700003G710FA000B540000000400F5B00000000092A003000F00000000780903DB40700CBFG0D060A0000008000250D00C00A0D0000E000000F5000000000C7E000B07200AEF008000DE050000300700006G86004BC0000000740000D80BE0F500090FBE06100000C0A,7ED5B632C9F4G8A1F2A49GC857B1D36E1BC64AD538EGF729893G71EFA6D2B54CA69C384DGF5B1E72D5B8192A743EC6FG2G1F6E578C9A3DB4374ECBFG1D268A956FE98374251DAGCBCA8D2516EBG9743F54G3DF9B6AC7E218B172GCAEF348695DED5AF2G3917C4B86G86154BCD2A39FE74C27AD89BE6F51G393FBE7614G852CDA
000030120000CDB900000000023A000F0E020C0DFB9700801G00009E08C050A008000D0009000B0000000A06C00504D0B0290005700EFC00040C08000000AG0003010000004000009B0000400E00DF0000F09E0000B0000C00D057F1A62000E0870000BA00030000FD0000000000000E01E3D07064F0000000400FE3D05B0600,7A8F3412E5G6CDB949CD8B57123AGE6F6E52GCADFB9713841G3BF69E48CD52A758GA7DCF3914EB263F7EBA26CG8594D1B62941G57ADEFC38D41CE839BF62AG75E3A1C26B8D4F795G9B68A34G5E7CDF1225F79ED8G3B16A4CGCD457F1A629B8E387956GBA2CE341FDFDB6258491AG37CEA1E3D97C64F825GBC24G1FE3D75B869A
G000600B00000001503BA0D80EF00G00000294EC0600030000F07000128000E0900A0D00307000000700F00020G890C00260E000FD0C0AB00300000004001500002500A000EDB60C0F70000D006508A900B000907000E005EA8000C0900000F40000000000000E00B000D0F00000000715G600BE0A00FD0000EF000060CB0020,GED86F2B57A3C941543BA1D8CEF96G7271A294ECD6BG835FC6F97G351284DBEA9B1ACD8435762FGED75EFA132BG894C68264E95GFD1C7AB3F3CGB672A49E158D392548A7GFEDB61C4F712EGDBC6538A96GBC139F784AE2D5EA8D5BC69132G7F42C47G56189DFAE3BB893D2FAEG514C6715G63CBE4A27FD98ADEF874963CB512G
006002000D0CGF04008E000002FGD000B00F005090A00002000D00GB00E10C68030900024B00600100F000030000000000000B09E0300DA004005706D000900G0B00000000000000F00C000A502000000090B5300000E0D08E70D0CF0A00B0050000006E7000108CE000030C0G054090C0004F0009007G00000B09D0048F0A06,5A63E298BD7CGF144C8E3A7162FGD95BB1GF6C5D98A43E72792DF4GB35E1AC68A3E9GDF24B5768C1D2F7C1A386G954BE6GC58B49E132FDA714B857E6DFCA932G3B5A7824GED6C1F9FD4C9E1A572B86G32691B53GFC48E7DA8E7GD6CF1A93B2459FA42G6E73BD158CE7D6A38C2G154B9FC8124FB5A96E7G3DG53B19D7C48F2AE6
0B0D090GE03001C00000000D00608G00FC00AE4000009000000000F2D940500A00D00G070C80200BAE03008000000400G005E0000F20030001F06050B090E000067G9D0000500BAEC01000B0F00000D0D0000000000C0720B0A270000ED0F9800A5080000B0600F00F0000049008A60000000F00000500700000D0EC0000B090,2B4D597GE83A61CF59EA3B1DC26F8G47FC67AE485G1B9D323G81C6F2D9475EBA64D91GA73C8E2F5BAE23FC8B65GD7419G7B5E4D9AF21C36881FC6253B794EAGD467G9DCF83521BAEC81E23BAF679G5D4D59F48GE1ABC3726B3A271654EDGF98C9A5487312BE6DCFG7F3BG5249DC8A6E1EDC8BF96G1A5427312G6DAEC74F3B895
0053D0F00020000B0DACE00007F0210900E70000C00000000900000B0003E00030C000007090000F0A068C000042000500FE700506004BA0700B000000080200CF00B800G000050D50000060801000900002074000B0CA084009A05F00DE1600000F00000B56930000000E0630000CF090000D8004E00000AB000F001DC00060,6G53D4F79E21A8CB8DACE63G47FB2159B2E71598CA6DGF43F9412ACB58G3ED7634CG6BA271958EDFDA168CE3BF4279G528FE79G5D63C4BA1759BF1D4EGA8623CCF6AB81EG974352D5EBDG26C831AF79413G2974D65BFCAE84789A35F2CDE16BGECDF4G21AB569387G1745EB63289DCFA9635CD8AF4E7BG12AB283F791DCG546E
0090040D7A0F000000400C000000010E00E0089B06C00F0D00000F6AE8000900A3G800F00000D0EC70B00008000G0600E5000000B00000000F0009E0021607A8B000FE07D90000C0503D0B800F0210000A80005000G000000100000000BC00D04EC305B0F06D80001000C6000G07F00008000D0000A0030G0B0000A00C0E0000,2691E4GD7A5FBC83874F2C35GBD9A16E3GEA789B16C42F5DDC5B1F6AE82379G4A3G862F19475DBEC79B25AD8CEFG4631E51637C4BD8AG2F9CFD4B9EG321657A8B26GFE17D94835CA543D9B8CAFE21G769A8CD35267G1E4BFF17EAG4653BC98D24EC3G5B9F16D8A271DA5C6238G97FE4B68F94D7E25ABC31GGB2781AF4C3E6D95
0000B0020030E00800B0C700000D00010CA000000000020000D2A600000FCG000A0F1000200800GC0004000E5C0071800800G000D0003B09B0000400F167000AE000056F0B0010D0005B0E0G43820A06700G0000000000000040003005C6F00010F0004000D05000200000A08700G0B049G0001C00000600600E7009A00C080F,9F76B1G2CA35ED48GEB5C784962DAF318CA139FDE47GB26534D2A6E5B81FCG975AEF13D729B864GCD694FABE5CG37182C817G256DEA43BF9BG2394C8F167D5EAE38C256FGB9A17D4F15BDE7G43829AC6726G4C9A1DFE835BAD498B3175C6FE2G17F8EG4B62D95CA325CD6FA38741G9BE49GA581C3FEB267D6B3E7D29AG5C481F
0000006001C0EGDB0000000C008060300AF00D5B0E000100B0C0000006F750096000000000000A0040000020AD508BC0008004D00F0E070050A080090006004303E000F00000000C050AB00E004072080100C000000F000A060005720CB00DE00B0040003500000GDC0FG83060290000000700B0C4GD080000907E0D00000000,3758AF6491C2EGDBE41D97GC5A8B6F329AF62D5BGE34C187B2CGE183D6F754A96F235BE7481C9AGD497EFG26AD538BC11G8C34DABF9E27655DAB8C192G76FE4383E4DAFG7265B91CC5DAB69E134G72F871B2C348E9DFG65AF6G915728CBA3DE42B6149AF35E8DC7GDC4FG8316729A5BEAE3762B5C4GD189FG8957ECDFBA14326
0200BF0000E0800000CB8DA0F0000009009003E4008BD00C0F00C0000924000E6B80000E000040CG4A0009000E000D0FE00040000008002000FC0B20107500E0BC0E000F000007G6700F9E00DA00500400A000100000B000000000000049008306000A0B00007F500700F596AC0E00000000D00050F0000A0000003072DGE000,12G4BF69CDEA83753ECB8DA1FG572469A59723E4618BDGFC8FD6CG7539241BAE6B8271FE93AD45CG4A71G9582E6C3DBFE93546CDBFG8A127GDFC3B2A147569E8BC4EA2DF851397G6736F9E8GDAB25C1458A96413G7CFBED22G1D5CB7E649FA83C623EAGB48917F5DD7B8F596AC3EG24191EGD7425BF6C83AF45A183C72DGE69B
0001C000B000007500004E50CD000300B0000800007E00000G2D000000050060900AB00C040DF08030070000A62FCE00F000000000070000008006039CB010006010000407F009030FE0020600000400049500F810D00B0AG000000900608DE003000090DA0270G00050D00000134F00D0B000A05F0020000A0E50000900300C,E831CD6FB294AG75A67F4E52CDG193B8B5C918GA637ED2F44G2D9B37F8A5EC61916ABGEC345DF7823B47891DA62FCE5GFCDG2A45E187B6395E82F6739CBG1A4D6D18E5B427FAG9C3CFEBA2D68G3954177495G3F81EDC6B2AG2A371C9456B8DEF83F46C91DAE275GB295CD78EGB134FA6D7B634AG5FC8219E1AGE5F2B794638DC
3001000800500CA0B000100E0F6025030C409GA0B00006000F0E0052400000001050000FA0000000600002000000700C9E30004D000CGF0AA00000EG00DF0B01000008970000CD0E050B0000D093F000000D0E00C0A500B8G0E00F000000009023050070E00D000000DCA00050090816000A000000F0000007900B103000E0D0,36G1F4B8295EDCA7B8791CDEGF6A25435C429GA3BD1786EFDFAE67524C3819GB125GC96FA7EB438D6DBF328A914G7E5C9E37B14D852CGF6AA4C875EG63DF9B214A265897FBG1CD3EC58B4AG6DE93F17279FD2E31C4A56GB8G1E3DFCB76825A942315G67CE8BDA4F9EGDCA3F45279B8168B6AED291GF437C5F7948B153AC6E2DG
42000000000G09070E07080A0600D0CB0G03B0C0000408E0BCD8007000000AF00000009F0200C0D0008500E0009A00000DF600001G05000000000080D06E0F00903000B6F000000D00000001000D43000000020090087E0FE00C7F000BA05000000F300009G000000850C1600400070A061E0AD0B05F0C08000000F030800000,42A1FD5EC8BG69375E97481A26F3DGCBFG63B9C2AD7418E5BCD8637G51E92AF473EAG69F824BC5D11485DCE37F9AB62GCDF6AB271G35849E29BG1584DC6EAF73953284B6FEC7G1AD8F7B9EA1G52D436C6A4D52GC93187EBFE1GC7F3D4BA65289ABCF374869G1ED523859C16BE4D2F7GAG61E2AD9B75F3C48D724EGF53A8C9B16
0F0AE041D0070030000B0000000GC00000006GD8BA00000010D0700F060904580100F9CAE00005GB030E0800ACF01000047050020000000320A0B00G00D6E0C0790800F00E5003D000C0A000000009000D0000008010F00000500009006F0E02008500A0000C000F0E00D00097000000D0F0C0BE000090800CB0000000000605,6F2AEC41D587GB39E84B3A951F2GC76D57936GD8BAC421FE1GDC7B2F36E9A458816DF9CAE27345GBB3GE487DACF51296C47F56E2GB91D8A325A9B31G48D6EFC77918G4FC2E5B63DAF6C2AE8B73GD59413DE42567891AFCBGAB5G1D39C46F8E72428591A36GBC7DEFGE31DF569748BA2CDAF6C7BE51329G849CB782G4FDAE3615
B0600030F25C0G00000A50009100030400E0D0B00000C000G38400E000B0000091000B000004000F500D0980000000670038100000009000000000600G008E00C80B06090020100E000E7320B00F500002500FGC000030A00000000087400600F4G001050060D90000B300905EC00406000200000000GA00760000000A1G0F2B,B7619834F25CAGEDDFCA527691GEB38425E9DABG6483C7F1G384FCE1ADB762959176ABDEC83425GF5C2DG983EFAB4167EG3814F725D69CBAAB4FC5621G798ED3C8FB4659G32A1D7E6D1E732ABC9F584G42578FGCD6E13BA939AGBE1D8745F6C2F4GCE1A57B62D9388AB32G9F5ECD74161ED2674B39F8GA5C76953DC84A1GEF2B
0D030004000207C5E0079000600D0000000A00000CG3800000C000F0A045E0GB0059C00300070000C36B0E1004D005980FE4D00038000600100000G000000A0001000C02F000905G0005F300800000E0F080016070000C2D0000009000E0F160090004000300C00000B00000G51A000000200037000F09A0A60000E000040030,BD13GA84EF9267C5EG4792C56B8DA31F65FA7DBE1CG3824992C836F1A745EDGBGA59C843B6F71ED2C36BAE1F24DG75982FE4D75938A1G6BC187D2BG659CE4AF341A6EC72FD3B985GDC95F3AG8126B4E7FE8G416B7A593C2D7B32859D4GECF16A59GF142AD368CB7E37BE69DCG51A2F8484215G37CEBFD9A6A6DCBFE892745G31
00F0B507D84200002G00D0F005E0800BD000A000000040000EB00900G0A07000000000E00C0000000C003060E000080FG2AD009F00040C0EF0000C008B70D060E0000001F700C0083D94007B008000000060F000000B00D000850D090300E00A010000083GC950006070000E00D00000B000700051006F0C0900010C0008000D,A3F1B5C7D84296EG2G49D3F6C5E781ABD5C7AE8G69B143F28EB62914GFA37DC596185BED2CFGA7347C5B3462ED9A18GFG2AD879F1634BC5EF4E31CGA8B75D269EBGA4631F75DC9283D94EG7BA28CF516C762F8A59E1BG4D31F85CD2943G6EB7A412E6FD83GC95AB76A7C925EB4DF3G81B8DG7A43512E6F9C593FG1BC7A682E4D
90000000040050A000E504C0020A6000000CED8706000F00002F0000G00B0E0C06400000000C00FA00000000050090BDD000000F0000E0000A0900E0D0084105C090F003EGA4B000B00000510700C9E06F08000B5D00G030005G00090000041600000030A04E008G5EC00BF000D10004000000000F00006008D0001030000502,97863FB2C4ED5GA13BE514CGF27A68D9AG1CED8796352F4B4D2F59A6G18B3E7C1643B5GD2E9C87FA8CFE7A2415G396BDD5GB819F4A67EC232A7963ECDBF841G5C197F263EGA4BD58B43DAG518726C9EF6FA8CE4B5D19G237E25GD879B3CFA416F9612735AC4EDB8G5EC2GBFA68D17394G3B49CD87F521A6E78DA461E39BGF5C2
8000900DB0000005000F80G000000000042B300F6009C0AD1C0900760FA0002EA890000C0000E31F600500E00B40000000C000000000D800F00D0050000A00CB00E0000080900C0A30000B000000400000700G00A4DE00000000013A05FC90000E005F0190006B0000F00ECG000DA0000000D6007AE0F003D008400050C00000,876E9A2DBC1G3F455A3F8CGE4D72B961G42B351F6E89C7AD1CD9B4763FA58G2EA894G2BCD756E31F6315FDE7CB482AG9EBC7A963FG21D854F2GD1854E93A76CB2DE16745839BGCFA3F5ACBD9G16742E8B97C2GF8A4DE51364G86E13A25FC9DB77E425FA198G36BDC95F37ECG16BDA482C1BGD6827AE4F593D6A8439B52CF1E7G
00002G5000060DE0E0F00060010000AB3100B000A00E602900060000009050070F20GC3B0D0070000030000A5C000000DB0000000804E2009E80000003A0000C10E9F007C0000B000304000000E2000A75000004D003000020C00A009B01F00G000D051020008EF00010000000000305000BA270F00004G00000009E0050A001,C49A2G5187B63DEFEDF27369G1C548AB3157BDC8A4FE6G298GB6E4AF329D51C74F21GC3BED697A58673G8EDA5C2FB914DBAC97F518G4E2639E856142B3A7GFDC1AE9F687C54GDB32B3D459GC6FE2178A75GF1B24DA83C69E26C83AED9B71F54GAC7D451G293B8EF6F91EC8B64GDA2375586BA273FE1C94GDG243DF9E7658ACB1
031009020E00F0600AB6E00000405023F0D0BAG600200007E0801003000000000000000BC65D00GA0B00A0010G7000000400000F320000080D70900E0F104000000A0000B0000G0000C00G70E0020435006300E410000FB20000000000071A0000EC620009080000G0007B1D0000000076500000000000E4000D00004A000256,531749D2AE8BFC6G9AB6EC87G14F5D23FCD4BAG653298E17EG8215F3D7C6AB491E9F843BC65D27GACB28AD519G7436FE64A5G7CF32BED1983D7G962E8F1A45CB49FA216CB835EG7D81CBFG7AED926435D76358E41CAG9FB225GED3B9F4671A8CAFEC624579G8B3D1G2497B1D65E3C8AF76513FA82BDCG9E4B83DCE9G4AF17256
D00000F0E500000000BA080500070600000010G3F006B0700C0F0000A0D0E00800D0000E00F00000E00B0000C2AG800700008A0200400009F409C017B00000E0B000E0094C0305F0A000000000107E0C000000D0000E9004000007CF00B0AG0000240F0A008B00000F0300B09000D000007D019006GC0F00001640000D200C00,D867ACFBE59432G141BA98E52G37C6DF29E51DG3F8C6B47AGC3F7426ABD1E95862D83B4E17F9GAC5E35BF96DC2AG81477GC18A526E4DFB39F4A9CG17B3582DE6B78GE2A94C6315FDA692G384DF157EBC35FCB6D1GA7E98241D4E57CF89B2AG63CE24DF7A518B639G8FG365BC94EAD7125B7D219836GC4FAE9A164E3G7D2F5C8B
6A0C00E00B004059B0000009E00070D34005080D06F00C000E00600C7A00F00B000A00200E0D000000009B000020C06000F0000010490005000200038F0000E001007000006B000A02G000083005000000000F00D0AC00903400009BG20000CD980300B200500000C7000A0500E00DF0050000060700A0000F41D700000090BE,6A7CG3EF2BD84159BG8F12A9E5C476D34325B87D96F1ECAG1E9D654C7AG3F28B8C6A41275E3DB9GF5D349BFEAG27C861GBFE8D6A1C4923757912CG538FB6DAE4D1C97E34F86B5G2AF2GBACD831956E47E6572FG1D4AC3B9834A8569BG27E1FCD98E3F4B2CD5AG716C7B63A1549EG8DF225DGE986B71FA43CAF41D7CG638295BE
